user_id,item_id,event_type,created_at,destination_category,destination_popularity,cultural_score,adventure_score,relaxation_score,category_diversity,trust_score,user_total_feedback_count,is_strong_engagement,has_positive_feedback,label
user_106,dest_41,trip_click,2026-03-18T07:38:27.285Z,relaxation,0.335,0.363,0.392,0.341,0.436,0.817,31,1,0,1
user_85,dest_74,view,2026-02-27T09:46:34.021Z,relaxation,0.107,0.619,0.621,0.224,0.906,0.446,46,0,0,0
user_115,dest_34,save,2026-03-10T17:28:56.457Z,adventure,0.202,0.767,0.657,0.205,0.808,0.648,42,1,0,1
user_18,dest_95,view,2026-03-05T19:18:05.613Z,relaxation,0.458,0.245,0.739,0.464,0.851,0.492,44,0,1,1
user_10,dest_17,view,2026-03-04T23:39:03.091Z,adventure,0.178,0.235,0.847,0.365,0.202,0.862,2,0,1,1
user_145,dest_72,book,2026-03-03T01:26:11.213Z,cultural,0.624,0.667,0.570,0.770,0.030,0.466,27,1,1,1
user_125,dest_58,book,2026-03-02T07:52:16.880Z,cultural,0.708,0.651,0.614,0.236,0.281,0.719,32,1,0,1
user_21,dest_13,view,2026-02-28T19:20:34.175Z,adventure,0.122,0.663,0.225,0.230,0.069,0.406,24,0,0,0
user_157,dest_49,view,2026-03-16T06:27:34.528Z,adventure,0.998,0.651,0.535,0.899,0.270,0.468,6,0,0,0
user_161,dest_59,view,2026-03-25T14:25:05.693Z,adventure,0.746,0.914,0.753,0.281,0.229,0.653,32,0,1,1
user_86,dest_64,view,2026-03-25T12:52:28.216Z,relaxation,0.331,0.695,0.947,0.746,0.174,0.853,1,0,0,0
user_45,dest_46,trip_click,2026-03-24T05:15:18.534Z,mixed,0.807,0.854,0.618,0.567,0.258,0.643,44,1,1,1
user_55,dest_99,book,2026-03-26T13:30:53.984Z,adventure,0.292,0.346,0.349,0.616,0.712,0.529,32,1,1,1
user_165,dest_26,view,2026-02-26T06:45:29.012Z,mixed,0.131,0.652,0.952,0.358,0.576,0.510,8,0,1,1
user_76,dest_56,view,2026-03-24T10:26:15.720Z,mixed,0.175,0.790,0.431,0.841,0.298,0.434,48,0,1,1
user_100,dest_95,view,2026-03-10T04:57:16.843Z,relaxation,0.458,0.606,0.694,0.800,0.450,0.876,48,0,1,1
user_90,dest_37,trip_click,2026-03-14T08:23:58.152Z,mixed,0.102,0.433,0.408,0.730,0.730,0.617,18,1,0,1
user_87,dest_89,book,2026-02-26T01:57:32.942Z,cultural,0.940,0.703,0.483,0.736,0.829,0.800,15,1,0,1
user_108,dest_39,trip_click,2026-03-16T20:09:57.089Z,mixed,0.901,0.307,0.864,0.623,0.343,0.548,39,1,1,1
user_41,dest_68,save_trip,2026-03-12T12:40:41.167Z,cultural,0.845,0.729,0.517,0.762,0.902,0.530,14,1,1,1
user_167,dest_21,save_trip,2026-02-28T07:58:09.191Z,relaxation,0.612,0.326,0.781,0.534,0.096,0.316,3,1,0,1
user_108,dest_55,save,2026-03-05T12:09:15.597Z,mixed,0.554,0.307,0.864,0.623,0.343,0.548,39,1,1,1
user_36,dest_81,view,2026-03-14T08:03:42.388Z,mixed,0.404,0.466,0.633,0.407,0.043,0.511,5,0,0,0
user_125,dest_8,trip_click,2026-03-08T17:32:55.350Z,cultural,0.494,0.651,0.614,0.236,0.281,0.719,32,1,1,1
user_172,dest_76,save_trip,2026-03-17T03:39:24.669Z,cultural,0.913,0.574,0.212,0.881,0.768,0.796,20,1,0,1
user_129,dest_19,view,2026-03-05T07:39:54.737Z,relaxation,0.898,0.457,0.878,0.604,0.370,0.628,45,0,1,1
user_199,dest_67,view,2026-03-13T16:01:25.680Z,cultural,0.409,0.383,0.219,0.721,0.764,0.457,4,0,0,0
user_66,dest_92,view,2026-03-23T15:30:31.301Z,adventure,0.747,0.277,0.289,0.842,0.180,0.314,21,0,0,0
user_122,dest_41,view,2026-03-13T12:48:18.410Z,relaxation,0.335,0.240,0.725,0.926,0.106,0.317,26,0,0,0
user_96,dest_24,save,2026-03-24T23:10:40.120Z,mixed,0.758,0.470,0.563,0.783,0.273,0.599,33,1,0,1
user_76,dest_95,save_trip,2026-03-22T23:15:21.349Z,relaxation,0.458,0.790,0.431,0.841,0.298,0.434,48,1,1,1
user_186,dest_66,view,2026-03-22T13:19:57.898Z,adventure,0.876,0.672,0.511,0.672,0.342,0.571,18,0,0,0
user_21,dest_80,save,2026-03-16T13:11:43.181Z,cultural,0.921,0.663,0.225,0.230,0.069,0.406,24,1,1,1
user_21,dest_41,save_trip,2026-03-27T03:35:18.939Z,relaxation,0.335,0.663,0.225,0.230,0.069,0.406,24,1,0,1
user_198,dest_57,save,2026-03-14T04:40:53.027Z,mixed,0.833,0.971,0.349,0.324,0.621,0.775,2,1,1,1
user_198,dest_35,view,2026-03-09T02:51:36.243Z,adventure,0.173,0.971,0.349,0.324,0.621,0.775,2,0,1,1
user_55,dest_85,view,2026-03-25T22:33:57.086Z,mixed,0.524,0.346,0.349,0.616,0.712,0.529,32,0,0,0
user_120,dest_99,view,2026-03-07T22:30:32.819Z,adventure,0.292,0.766,0.716,0.962,0.085,0.686,12,0,0,0
user_95,dest_8,trip_click,2026-03-02T15:46:49.429Z,cultural,0.494,0.515,0.247,0.614,0.955,0.494,18,1,0,1
user_46,dest_66,book,2026-03-02T06:51:36.417Z,adventure,0.876,0.355,0.719,0.687,0.630,0.557,45,1,1,1
user_92,dest_8,view,2026-02-28T14:18:06.313Z,cultural,0.494,0.770,0.769,0.682,0.392,0.748,13,0,0,0
user_94,dest_79,view,2026-03-22T11:44:07.166Z,mixed,0.516,0.975,0.427,0.466,0.351,0.864,9,0,0,0
user_116,dest_23,view,2026-03-01T09:05:21.860Z,adventure,0.924,0.566,0.355,0.721,0.756,0.620,26,0,0,0
user_61,dest_26,view,2026-02-27T13:05:34.943Z,mixed,0.131,0.905,0.519,0.482,0.591,0.557,12,0,1,1
user_6,dest_70,view,2026-03-12T12:36:15.877Z,adventure,0.314,0.523,0.590,0.730,0.029,0.368,39,0,0,0
user_42,dest_64,view,2026-03-12T09:08:23.631Z,relaxation,0.331,0.588,0.357,0.203,0.668,0.535,22,0,0,0
user_24,dest_39,view,2026-03-13T03:10:05.645Z,mixed,0.901,0.890,0.791,0.789,0.594,0.843,8,0,0,0
user_54,dest_9,trip_click,2026-03-01T18:37:44.597Z,relaxation,0.409,0.433,0.395,0.557,0.552,0.390,50,1,1,1
user_151,dest_44,save_trip,2026-03-02T08:29:19.240Z,relaxation,0.477,0.650,0.503,0.703,0.265,0.375,7,1,1,1
user_200,dest_47,book,2026-03-25T17:52:20.151Z,cultural,0.680,0.306,0.478,0.771,0.037,0.326,10,1,0,1
user_69,dest_44,save_trip,2026-03-22T19:39:49.410Z,relaxation,0.477,0.426,0.768,0.784,0.406,0.318,20,1,1,1
user_139,dest_62,book,2026-03-07T18:02:41.101Z,cultural,0.926,0.328,0.606,0.799,0.166,0.891,39,1,0,1
user_38,dest_48,book,2026-03-04T05:56:20.842Z,cultural,0.773,0.556,0.685,0.261,0.284,0.361,13,1,0,1
user_165,dest_73,book,2026-03-02T08:01:05.299Z,relaxation,0.296,0.652,0.952,0.358,0.576,0.510,8,1,1,1
user_112,dest_90,view,2026-03-27T04:17:32.667Z,cultural,0.048,0.703,0.303,0.305,0.222,0.531,18,0,0,0
user_168,dest_99,view,2026-03-23T21:38:18.117Z,adventure,0.292,0.733,0.559,0.580,0.591,0.604,37,0,0,0
user_192,dest_41,view,2026-03-01T21:58:51.005Z,relaxation,0.335,0.301,0.622,0.637,0.598,0.357,45,0,0,0
user_60,dest_22,save_trip,2026-03-01T18:25:41.398Z,relaxation,0.929,0.885,0.401,0.570,0.979,0.733,18,1,0,1
user_96,dest_12,trip_click,2026-03-23T08:39:10.808Z,cultural,0.815,0.470,0.563,0.783,0.273,0.599,33,1,1,1
user_166,dest_8,view,2026-03-04T01:10:47.772Z,cultural,0.494,0.917,0.430,0.465,0.139,0.403,7,0,1,1
user_52,dest_87,save,2026-03-20T22:03:20.791Z,adventure,0.809,0.340,0.676,0.518,0.798,0.571,48,1,0,1
user_28,dest_56,book,2026-03-13T12:05:30.164Z,mixed,0.175,0.383,0.742,0.548,0.131,0.797,8,1,0,1
user_197,dest_74,save,2026-03-17T21:06:40.286Z,relaxation,0.107,0.437,0.218,0.954,0.831,0.588,12,1,1,1
user_84,dest_68,save,2026-03-08T09:45:06.796Z,cultural,0.845,0.628,0.388,0.211,0.548,0.314,29,1,1,1
user_75,dest_49,view,2026-03-01T03:54:45.133Z,adventure,0.998,0.438,0.503,0.768,0.512,0.644,44,0,1,1
user_46,dest_45,view,2026-02-25T12:39:59.924Z,relaxation,0.330,0.355,0.719,0.687,0.630,0.557,45,0,0,0
user_108,dest_17,save_trip,2026-03-10T01:02:13.564Z,adventure,0.178,0.307,0.864,0.623,0.343,0.548,39,1,1,1
user_24,dest_28,view,2026-03-16T18:43:18.214Z,mixed,0.262,0.890,0.791,0.789,0.594,0.843,8,0,0,0
user_135,dest_19,view,2026-03-27T11:38:38.822Z,relaxation,0.898,0.543,0.894,0.287,0.349,0.310,42,0,1,1
user_169,dest_55,trip_click,2026-03-07T05:29:26.739Z,mixed,0.554,0.295,0.524,0.674,0.338,0.787,16,1,0,1
user_87,dest_2,view,2026-03-02T10:04:51.877Z,relaxation,0.592,0.703,0.483,0.736,0.829,0.800,15,0,1,1
user_17,dest_23,trip_click,2026-03-19T01:52:18.515Z,adventure,0.924,0.610,0.955,0.713,0.434,0.587,31,1,0,1
user_70,dest_84,view,2026-03-24T21:55:06.035Z,cultural,0.802,0.816,0.278,0.218,0.958,0.499,50,0,0,0
user_100,dest_88,save_trip,2026-03-07T02:15:39.020Z,adventure,0.293,0.606,0.694,0.800,0.450,0.876,48,1,0,1
user_99,dest_79,trip_click,2026-03-21T10:19:36.557Z,mixed,0.516,0.514,0.796,0.722,0.978,0.694,32,1,1,1
user_132,dest_73,book,2026-03-10T07:40:29.224Z,relaxation,0.296,0.613,0.646,0.387,0.475,0.688,6,1,0,1
user_184,dest_76,book,2026-03-17T22:25:29.999Z,cultural,0.913,0.979,0.399,0.466,0.501,0.523,31,1,1,1
user_87,dest_63,view,2026-03-27T01:44:57.668Z,mixed,0.638,0.703,0.483,0.736,0.829,0.800,15,0,1,1
user_122,dest_92,view,2026-03-06T20:13:16.678Z,adventure,0.747,0.240,0.725,0.926,0.106,0.317,26,0,0,0
user_171,dest_32,save_trip,2026-03-20T04:02:53.870Z,cultural,0.037,0.749,0.303,0.530,0.117,0.301,38,1,0,1
user_131,dest_47,view,2026-03-02T18:16:21.962Z,cultural,0.680,0.408,0.759,0.386,0.430,0.422,5,0,0,0
user_10,dest_88,view,2026-03-13T22:13:06.549Z,adventure,0.293,0.235,0.847,0.365,0.202,0.862,2,0,1,1
user_139,dest_81,trip_click,2026-02-28T10:16:10.671Z,mixed,0.404,0.328,0.606,0.799,0.166,0.891,39,1,1,1
user_80,dest_48,save_trip,2026-03-26T12:42:29.590Z,cultural,0.773,0.694,0.719,0.360,0.712,0.865,38,1,1,1
user_2,dest_87,save_trip,2026-03-19T20:49:30.621Z,adventure,0.809,0.468,0.300,0.327,0.270,0.352,49,1,0,1
user_172,dest_9,view,2026-03-27T07:49:51.902Z,relaxation,0.409,0.574,0.212,0.881,0.768,0.796,20,0,0,0
user_42,dest_52,view,2026-03-16T10:22:36.141Z,mixed,0.436,0.588,0.357,0.203,0.668,0.535,22,0,0,0
user_51,dest_20,view,2026-03-26T12:34:07.713Z,adventure,0.109,0.998,0.378,0.553,0.463,0.472,42,0,0,0
user_12,dest_55,book,2026-03-11T00:12:50.110Z,mixed,0.554,0.711,0.994,0.745,0.671,0.614,36,1,1,1
user_116,dest_92,trip_click,2026-03-26T09:36:07.030Z,adventure,0.747,0.566,0.355,0.721,0.756,0.620,26,1,0,1
user_140,dest_34,save,2026-03-05T12:04:10.124Z,adventure,0.202,0.415,0.651,0.628,0.214,0.334,38,1,0,1
user_42,dest_42,view,2026-03-13T17:35:54.649Z,mixed,0.256,0.588,0.357,0.203,0.668,0.535,22,0,0,0
user_171,dest_17,save_trip,2026-03-14T15:33:26.053Z,adventure,0.178,0.749,0.303,0.530,0.117,0.301,38,1,0,1
user_117,dest_29,view,2026-03-20T13:00:25.469Z,cultural,0.232,0.405,0.431,0.725,0.886,0.505,1,0,0,0
user_124,dest_80,book,2026-03-02T11:37:00.226Z,cultural,0.921,0.508,0.813,0.298,0.673,0.501,11,1,0,1
user_79,dest_49,trip_click,2026-03-25T23:04:13.061Z,adventure,0.998,0.710,0.377,0.543,0.156,0.330,40,1,0,1
user_13,dest_87,save,2026-03-02T11:41:53.834Z,adventure,0.809,0.940,0.364,0.628,0.488,0.803,34,1,1,1
user_106,dest_69,book,2026-03-25T19:14:05.129Z,relaxation,0.190,0.363,0.392,0.341,0.436,0.817,31,1,0,1
user_99,dest_44,view,2026-03-11T17:46:45.073Z,relaxation,0.477,0.514,0.796,0.722,0.978,0.694,32,0,1,1
user_30,dest_81,view,2026-03-02T05:06:19.872Z,mixed,0.404,0.469,0.372,0.879,0.071,0.881,29,0,1,1
user_70,dest_68,trip_click,2026-02-26T10:29:12.107Z,cultural,0.845,0.816,0.278,0.218,0.958,0.499,50,1,0,1
user_113,dest_74,view,2026-03-21T11:16:44.692Z,relaxation,0.107,0.536,0.801,0.588,0.286,0.865,43,0,0,0
user_166,dest_68,save_trip,2026-02-28T18:28:27.942Z,cultural,0.845,0.917,0.430,0.465,0.139,0.403,7,1,0,1
user_41,dest_83,save,2026-03-17T14:33:23.111Z,mixed,0.230,0.729,0.517,0.762,0.902,0.530,14,1,1,1
user_73,dest_8,view,2026-03-13T15:27:10.217Z,cultural,0.494,0.816,0.692,0.230,0.512,0.846,34,0,1,1
user_122,dest_51,view,2026-03-27T07:40:36.460Z,mixed,0.666,0.240,0.725,0.926,0.106,0.317,26,0,0,0
user_141,dest_83,save_trip,2026-03-15T01:29:08.237Z,mixed,0.230,0.408,0.943,0.379,0.662,0.474,1,1,1,1
user_178,dest_36,book,2026-03-13T11:50:03.896Z,adventure,0.235,0.321,0.555,0.866,0.264,0.412,27,1,1,1
user_31,dest_64,book,2026-03-14T09:57:23.894Z,relaxation,0.331,0.764,0.760,0.618,0.662,0.602,50,1,0,1
user_61,dest_64,trip_click,2026-02-28T01:36:40.051Z,relaxation,0.331,0.905,0.519,0.482,0.591,0.557,12,1,1,1
user_127,dest_36,view,2026-03-01T10:12:37.569Z,adventure,0.235,0.993,0.208,0.700,0.459,0.483,45,0,1,1
user_87,dest_15,book,2026-03-16T05:03:03.849Z,adventure,0.719,0.703,0.483,0.736,0.829,0.800,15,1,0,1
user_18,dest_55,view,2026-03-14T03:54:49.843Z,mixed,0.554,0.245,0.739,0.464,0.851,0.492,44,0,1,1
user_108,dest_21,view,2026-03-10T21:00:14.179Z,relaxation,0.612,0.307,0.864,0.623,0.343,0.548,39,0,1,1
user_145,dest_86,view,2026-03-03T18:02:12.278Z,adventure,0.545,0.667,0.570,0.770,0.030,0.466,27,0,1,1
user_51,dest_89,trip_click,2026-03-04T12:17:09.754Z,cultural,0.940,0.998,0.378,0.553,0.463,0.472,42,1,1,1
user_114,dest_89,trip_click,2026-03-11T06:38:37.152Z,cultural,0.940,0.615,0.629,0.217,0.529,0.589,8,1,1,1
user_115,dest_4,book,2026-03-08T05:53:24.099Z,adventure,0.523,0.767,0.657,0.205,0.808,0.648,42,1,0,1
user_71,dest_40,book,2026-03-09T20:49:48.802Z,mixed,0.358,0.556,0.227,0.621,0.094,0.581,41,1,1,1
user_28,dest_71,trip_click,2026-03-21T03:03:36.010Z,relaxation,0.681,0.383,0.742,0.548,0.131,0.797,8,1,0,1
user_10,dest_5,save,2026-03-02T13:35:08.921Z,relaxation,0.421,0.235,0.847,0.365,0.202,0.862,2,1,0,1
user_192,dest_29,trip_click,2026-03-27T05:42:20.069Z,cultural,0.232,0.301,0.622,0.637,0.598,0.357,45,1,1,1
user_84,dest_90,view,2026-03-04T12:30:06.947Z,cultural,0.048,0.628,0.388,0.211,0.548,0.314,29,0,1,1
user_178,dest_31,trip_click,2026-03-27T03:07:28.123Z,mixed,0.823,0.321,0.555,0.866,0.264,0.412,27,1,0,1
user_144,dest_58,trip_click,2026-03-04T15:30:40.850Z,cultural,0.708,0.243,0.510,0.206,0.346,0.686,24,1,0,1
user_37,dest_10,view,2026-03-23T08:29:20.935Z,cultural,0.292,0.781,0.466,0.558,0.232,0.646,16,0,1,1
user_182,dest_18,save,2026-03-05T01:05:31.509Z,mixed,0.135,0.582,0.334,0.246,0.421,0.339,19,1,0,1
user_68,dest_52,view,2026-03-02T06:32:13.741Z,mixed,0.436,0.564,0.288,0.324,0.709,0.805,27,0,0,0
user_113,dest_96,save,2026-03-05T21:02:24.345Z,mixed,0.579,0.536,0.801,0.588,0.286,0.865,43,1,0,1
user_16,dest_67,view,2026-03-26T05:43:39.664Z,cultural,0.409,0.293,0.921,0.494,0.742,0.349,29,0,0,0
user_67,dest_36,view,2026-03-20T17:18:43.588Z,adventure,0.235,0.574,0.279,0.760,0.305,0.664,46,0,0,0
user_50,dest_41,view,2026-03-11T01:10:34.526Z,relaxation,0.335,0.652,0.719,0.722,0.908,0.816,17,0,1,1
user_180,dest_26,view,2026-03-07T15:09:03.514Z,mixed,0.131,0.273,0.279,0.711,0.611,0.887,30,0,0,0
user_161,dest_52,view,2026-03-14T23:49:54.507Z,mixed,0.436,0.914,0.753,0.281,0.229,0.653,32,0,1,1
user_85,dest_19,view,2026-03-19T15:51:06.472Z,relaxation,0.898,0.619,0.621,0.224,0.906,0.446,46,0,0,0
user_81,dest_28,view,2026-03-22T18:03:36.910Z,mixed,0.262,0.783,0.568,0.348,0.606,0.578,8,0,0,0
user_85,dest_13,book,2026-03-08T21:52:36.932Z,adventure,0.122,0.619,0.621,0.224,0.906,0.446,46,1,0,1
user_126,dest_49,view,2026-03-06T00:44:59.532Z,adventure,0.998,0.740,0.555,0.510,0.891,0.811,29,0,1,1
user_80,dest_16,view,2026-03-01T04:16:36.391Z,relaxation,0.677,0.694,0.719,0.360,0.712,0.865,38,0,1,1
user_101,dest_13,save,2026-03-12T03:42:23.749Z,adventure,0.122,0.477,0.848,0.446,0.622,0.699,49,1,1,1
user_71,dest_42,save,2026-03-12T12:33:59.384Z,mixed,0.256,0.556,0.227,0.621,0.094,0.581,41,1,0,1
user_161,dest_36,view,2026-03-06T11:18:55.639Z,adventure,0.235,0.914,0.753,0.281,0.229,0.653,32,0,0,0
user_98,dest_24,book,2026-03-18T00:28:15.339Z,mixed,0.758,0.204,0.552,0.345,0.132,0.304,13,1,1,1
user_178,dest_76,save,2026-02-26T08:58:18.965Z,cultural,0.913,0.321,0.555,0.866,0.264,0.412,27,1,0,1
user_39,dest_57,view,2026-03-06T23:50:19.396Z,mixed,0.833,0.819,0.707,0.487,0.641,0.839,24,0,1,1
user_75,dest_92,trip_click,2026-03-12T06:47:38.179Z,adventure,0.747,0.438,0.503,0.768,0.512,0.644,44,1,1,1
user_183,dest_88,view,2026-03-10T10:59:37.173Z,adventure,0.293,0.422,0.699,0.262,0.585,0.368,6,0,1,1
user_7,dest_37,trip_click,2026-02-26T02:28:39.595Z,mixed,0.102,0.273,0.388,0.914,0.791,0.725,2,1,0,1
user_55,dest_77,save_trip,2026-03-04T11:37:09.066Z,adventure,0.882,0.346,0.349,0.616,0.712,0.529,32,1,1,1
user_198,dest_70,book,2026-03-26T11:45:58.245Z,adventure,0.314,0.971,0.349,0.324,0.621,0.775,2,1,1,1
user_64,dest_75,trip_click,2026-03-12T05:26:04.439Z,mixed,0.532,0.551,0.505,0.692,0.335,0.375,31,1,0,1
user_22,dest_45,trip_click,2026-03-03T05:25:45.687Z,relaxation,0.330,0.508,0.904,0.267,0.391,0.604,37,1,0,1
user_40,dest_54,book,2026-03-13T10:21:45.877Z,mixed,0.492,0.500,0.290,0.849,0.839,0.688,21,1,0,1
user_180,dest_100,save_trip,2026-03-21T16:18:25.587Z,mixed,0.684,0.273,0.279,0.711,0.611,0.887,30,1,1,1
user_116,dest_57,book,2026-03-03T09:52:14.133Z,mixed,0.833,0.566,0.355,0.721,0.756,0.620,26,1,0,1
user_172,dest_43,view,2026-03-19T10:22:59.538Z,adventure,0.661,0.574,0.212,0.881,0.768,0.796,20,0,0,0
user_48,dest_11,trip_click,2026-03-04T01:26:39.635Z,cultural,0.664,0.332,0.385,0.502,0.387,0.499,46,1,1,1
user_116,dest_93,book,2026-03-12T03:57:07.609Z,relaxation,0.842,0.566,0.355,0.721,0.756,0.620,26,1,0,1
user_66,dest_23,view,2026-03-15T10:09:50.875Z,adventure,0.924,0.277,0.289,0.842,0.180,0.314,21,0,0,0
user_71,dest_18,trip_click,2026-02-28T18:50:53.970Z,mixed,0.135,0.556,0.227,0.621,0.094,0.581,41,1,0,1
user_142,dest_17,save,2026-03-01T11:49:34.774Z,adventure,0.178,0.442,0.280,0.799,0.000,0.363,22,1,1,1
user_171,dest_47,save,2026-03-01T15:14:01.407Z,cultural,0.680,0.749,0.303,0.530,0.117,0.301,38,1,1,1
user_58,dest_95,view,2026-02-27T08:38:15.035Z,relaxation,0.458,0.972,0.727,0.318,0.648,0.877,31,0,0,0
user_97,dest_67,view,2026-03-07T08:27:22.704Z,cultural,0.409,0.613,0.674,0.710,0.767,0.673,45,0,0,0
user_26,dest_81,trip_click,2026-03-22T23:33:27.920Z,mixed,0.404,0.317,0.668,0.317,0.104,0.355,24,1,0,1
user_120,dest_77,view,2026-03-11T10:39:18.134Z,adventure,0.882,0.766,0.716,0.962,0.085,0.686,12,0,0,0
user_194,dest_11,save,2026-03-03T12:51:11.615Z,cultural,0.664,0.311,0.683,0.772,0.208,0.621,35,1,0,1
user_142,dest_94,view,2026-03-25T07:31:49.158Z,mixed,0.118,0.442,0.280,0.799,0.000,0.363,22,0,1,1
user_103,dest_19,view,2026-03-13T13:53:25.255Z,relaxation,0.898,0.658,0.833,0.212,0.791,0.761,44,0,0,0
user_42,dest_5,view,2026-03-13T13:10:04.800Z,relaxation,0.421,0.588,0.357,0.203,0.668,0.535,22,0,0,0
user_174,dest_10,trip_click,2026-03-19T20:31:02.105Z,cultural,0.292,0.606,0.752,0.435,0.811,0.474,25,1,1,1
user_60,dest_59,view,2026-03-05T05:50:55.785Z,adventure,0.746,0.885,0.401,0.570,0.979,0.733,18,0,1,1
user_108,dest_96,save,2026-03-25T01:17:43.357Z,mixed,0.579,0.307,0.864,0.623,0.343,0.548,39,1,1,1
user_107,dest_96,view,2026-03-05T01:04:32.501Z,mixed,0.579,0.238,0.691,0.748,0.718,0.501,5,0,0,0
user_61,dest_29,view,2026-03-23T16:13:34.273Z,cultural,0.232,0.905,0.519,0.482,0.591,0.557,12,0,1,1
user_22,dest_16,book,2026-03-09T03:22:52.205Z,relaxation,0.677,0.508,0.904,0.267,0.391,0.604,37,1,0,1
user_120,dest_80,view,2026-02-28T03:00:15.951Z,cultural,0.921,0.766,0.716,0.962,0.085,0.686,12,0,0,0
user_65,dest_85,save_trip,2026-03-23T23:39:55.797Z,mixed,0.524,0.679,0.700,0.780,0.013,0.796,22,1,1,1
user_11,dest_76,save_trip,2026-02-28T15:42:08.049Z,cultural,0.913,0.418,0.856,0.344,0.255,0.686,26,1,1,1
user_199,dest_71,book,2026-03-12T03:42:50.096Z,relaxation,0.681,0.383,0.219,0.721,0.764,0.457,4,1,1,1
user_176,dest_20,book,2026-03-14T08:17:59.312Z,adventure,0.109,0.674,0.645,0.708,0.968,0.393,50,1,0,1
user_103,dest_98,save_trip,2026-03-07T08:22:38.832Z,adventure,0.615,0.658,0.833,0.212,0.791,0.761,44,1,1,1
user_157,dest_16,trip_click,2026-03-18T22:22:08.878Z,relaxation,0.677,0.651,0.535,0.899,0.270,0.468,6,1,0,1
user_30,dest_66,view,2026-03-11T13:23:25.976Z,adventure,0.876,0.469,0.372,0.879,0.071,0.881,29,0,1,1
user_107,dest_84,trip_click,2026-03-13T10:18:23.285Z,cultural,0.802,0.238,0.691,0.748,0.718,0.501,5,1,0,1
user_155,dest_42,view,2026-03-25T22:02:15.817Z,mixed,0.256,0.725,0.257,0.394,0.994,0.707,11,0,0,0
user_73,dest_51,book,2026-03-19T13:23:55.554Z,mixed,0.666,0.816,0.692,0.230,0.512,0.846,34,1,0,1
user_194,dest_63,save_trip,2026-03-05T22:34:33.780Z,mixed,0.638,0.311,0.683,0.772,0.208,0.621,35,1,1,1
user_105,dest_3,save,2026-03-17T12:43:47.234Z,adventure,0.661,0.451,0.649,0.388,0.735,0.309,28,1,0,1
user_161,dest_45,save_trip,2026-03-18T06:56:18.637Z,relaxation,0.330,0.914,0.753,0.281,0.229,0.653,32,1,0,1
user_196,dest_76,book,2026-03-23T15:35:31.206Z,cultural,0.913,0.493,0.762,0.651,0.473,0.512,48,1,0,1
user_18,dest_12,view,2026-03-04T15:13:31.283Z,cultural,0.815,0.245,0.739,0.464,0.851,0.492,44,0,1,1
user_82,dest_5,save_trip,2026-03-15T21:47:47.970Z,relaxation,0.421,0.382,0.741,0.593,0.278,0.637,43,1,1,1
user_85,dest_38,view,2026-03-09T00:28:21.270Z,relaxation,0.369,0.619,0.621,0.224,0.906,0.446,46,0,0,0
user_199,dest_1,view,2026-03-17T15:37:19.177Z,mixed,0.520,0.383,0.219,0.721,0.764,0.457,4,0,0,0
user_24,dest_39,view,2026-03-24T23:31:40.577Z,mixed,0.901,0.890,0.791,0.789,0.594,0.843,8,0,0,0
user_22,dest_18,book,2026-03-01T01:36:49.910Z,mixed,0.135,0.508,0.904,0.267,0.391,0.604,37,1,0,1
user_100,dest_24,view,2026-03-13T23:23:22.809Z,mixed,0.758,0.606,0.694,0.800,0.450,0.876,48,0,1,1
user_91,dest_88,view,2026-03-05T10:12:20.048Z,adventure,0.293,0.431,0.786,0.666,0.027,0.447,39,0,0,0
user_13,dest_67,view,2026-03-26T04:54:52.654Z,cultural,0.409,0.940,0.364,0.628,0.488,0.803,34,0,1,1
user_50,dest_42,view,2026-03-10T18:39:03.853Z,mixed,0.256,0.652,0.719,0.722,0.908,0.816,17,0,1,1
user_55,dest_31,view,2026-03-24T07:22:53.318Z,mixed,0.823,0.346,0.349,0.616,0.712,0.529,32,0,0,0
user_15,dest_37,view,2026-03-18T10:50:33.647Z,mixed,0.102,0.826,0.681,0.533,0.054,0.536,46,0,1,1
user_131,dest_43,save_trip,2026-03-15T19:17:31.299Z,adventure,0.661,0.408,0.759,0.386,0.430,0.422,5,1,0,1
user_152,dest_73,trip_click,2026-03-05T06:36:10.764Z,relaxation,0.296,0.858,0.436,0.654,0.999,0.417,29,1,0,1
user_38,dest_7,trip_click,2026-03-20T17:26:34.337Z,cultural,0.052,0.556,0.685,0.261,0.284,0.361,13,1,0,1
user_59,dest_51,trip_click,2026-03-12T05:51:47.314Z,mixed,0.666,0.683,0.485,0.705,0.968,0.847,35,1,1,1
user_87,dest_42,book,2026-03-11T04:57:31.315Z,mixed,0.256,0.703,0.483,0.736,0.829,0.800,15,1,1,1
user_186,dest_3,view,2026-03-05T05:03:24.282Z,adventure,0.661,0.672,0.511,0.672,0.342,0.571,18,0,0,0
user_199,dest_12,view,2026-03-10T21:41:47.470Z,cultural,0.815,0.383,0.219,0.721,0.764,0.457,4,0,0,0
user_47,dest_22,book,2026-03-13T01:57:51.577Z,relaxation,0.929,0.229,0.464,0.606,0.980,0.683,9,1,1,1
user_42,dest_28,book,2026-02-27T19:37:38.451Z,mixed,0.262,0.588,0.357,0.203,0.668,0.535,22,1,0,1
user_123,dest_11,save_trip,2026-03-12T04:01:30.625Z,cultural,0.664,0.814,0.223,0.784,0.901,0.529,43,1,0,1
