user_id,item_id,event_type,created_at,destination_category,event_weight,recency_weight,days_ago,interest_sightseeing,interest_culture,interest_history,interest_nature,interest_beach,interest_adventure,interest_relaxation,interest_strength,booking_rate,save_rate,exploration_rate,conversion_rate,travel_pace_preference,category_loyalty_score,user_unique_dests,user_active_days,feedback_positivity_rate,fb_rate_sightseeing,fb_rate_culture,fb_rate_history,fb_rate_nature,fb_rate_beach,fb_rate_adventure,fb_rate_relaxation,dest_feedback_rate,dest_pos_feedback_count,dest_total_feedback,cat_usage_share_sightseeing,cat_usage_share_culture,cat_usage_share_history,cat_usage_share_nature,cat_usage_share_beach,cat_usage_share_adventure,cat_usage_share_relaxation,cat_recency_sightseeing,cat_recency_culture,cat_recency_history,cat_recency_nature,cat_recency_beach,cat_recency_adventure,cat_recency_relaxation,aggregate_feedback_rating,booked_users_norm,weighted_engagement_norm,Sightseeing_dest_score,Culture_dest_score,History_dest_score,Nature_dest_score,Beach_dest_score,Adventure_dest_score,Relaxation_dest_score,click_frequency,user_item_affinity,category_diversity,trust_score,user_total_feedback_count,label
user_59,dest_36,trip_click,2026-03-18 21:42:35.385000+00:00,History,1,0.6502,8.608494502,0.7957,0.1118,0.0888,0.8909,0.3301,0.8577,0.3885,0.6389,0.1,0.25,0.4,0.25,0,0.317,0.6996,0.7178,0.7,0.6667,1,0.5,0.5,1,1,0,0.5,0.7162,0.3921,0.15,0.05,0.1,0.3,0.15,0.2,0.05,0.0882,0.6772,0.257,0.0783,0.3295,0.0726,0.5316,0.6627,0.3,0.5762,0.68,0.74,0.8,0.42,0,0,0,0.6309,0.5329,0.968,0.847,0.8925,1
user_3,dest_83,trip_click,2026-02-26 04:41:03.271000+00:00,Sightseeing,1,0.2309,29.31789397,0.6328,0.052,0.1222,0.7248,0.4652,0.5921,0.4324,0.5043,0,0.5,0.4375,0.375,1,0.519,0.5646,0.7178,0,0,0,0,0,0,0.4157,0.4157,0.3438,0.6281,0.6542,0.125,0.1875,0.125,0.375,0.1875,0,0,0.4819,0.1372,0.566,0.169,0.6662,1,1,0.3133,0.4,0.7881,0.66,0,0,0.6,0,0.42,0,0.6309,0.5458,0.85,0.538,0.9876,1
user_62,dest_74,book,2026-03-27 11:13:55.026000+00:00,Adventure,4,0.9977,0.045072731,0.5857,0.3771,0.321,0.6494,0.4012,0.3995,0.5156,0.3528,0.5,0.0714,0.4286,0.5714,1,0.4718,0.3993,0.8638,0.5714,0,0.6667,1,0.4157,0.6,0,1,0.2857,0.5783,0.7679,0.0714,0.2143,0.1429,0,0.3571,0.1429,0.0714,0.224,0.4856,0.6252,1,0.1329,0.0016,0.7775,0.2771,0.4,0.8079,0.48,0,0,0.62,0,0.69,0,0,0.4871,0.845,0.701,0.5264,1
user_8,dest_9,save_trip,2026-03-16 11:00:02.378000+00:00,Nature,3,0.5754,11.05470986,0.7379,0.5762,0.4086,0.465,0.2094,0.3924,0.3011,0.6219,0.1111,0.2222,0.5556,0.2222,0,0.4081,0.6573,0.933,0.3889,0,0.5,0.5,0.5,0.25,0.5,0.4157,0.5,0.6281,0.1826,0.1111,0.3333,0.1111,0.1111,0.2222,0.1111,0,0.1807,0.1265,0.3211,0.3812,0.0406,0.8445,1,0.5301,0.2,0.404,0.7,0,0,0.85,0,0.8,0.35,0,0.6331,0.197,0.349,0.9544,1
user_135,dest_98,view,2026-03-09 20:31:26.036000+00:00,Nature,0.5,0.4136,17.65790826,0.5674,0.6148,0.464,0.6248,0.0947,0.2223,0.3421,0.3819,0.2105,0.1579,0.5263,0.3158,1,0.3605,0.6573,0.7921,0.5263,0.3333,0.6667,0.3333,0.6667,1,0.3333,0.4157,0.5667,0.8599,0.5725,0.1579,0.1579,0.1579,0.3158,0.0526,0.1579,0,0.7562,0.4695,0.3863,0.003,0.001,0.4987,1,0.0482,0.4,0.5894,0.35,0,0.48,0.55,0,0,0,0,0.3994,0.349,0.31,0.9473,1
user_98,dest_95,save_trip,2026-03-13 17:13:02.062000+00:00,Beach,3,0.5017,13.79568574,0.7221,0.6492,0.5616,0.3833,0.2652,0.1348,0.2517,0.6248,0.125,0.5,0.25,0.4167,1,0.2939,0.9127,0.7178,0.3333,0.2,0.6,0.4286,0,0.25,0.4157,0.4157,0.3462,0.5238,0.3921,0.2083,0.2083,0.2917,0.125,0.1667,0,0,0.4119,0.1625,0.2299,0.7247,0.4757,1,1,0,0.5,0.6159,0.35,0,0,0,0.58,0,0.52,0,0.2834,0.132,0.304,0.6008,1
user_77,dest_73,view,2026-03-09 16:36:16.276000+00:00,Nature,0.5,0.4102,17.82121567,0.7529,0.1938,0.3133,0.5362,0.5779,0.7196,0.5962,0.5184,0.2727,0.3636,0.2727,0.4545,1,0.2405,0.3348,0.6407,0.4545,0.5,1,0.6667,0.5,0,0,0.4157,0.2857,0.5783,0.7679,0.1818,0.0909,0.2727,0.1818,0.1818,0.0909,0,0.623,0.5804,0.3542,0.6145,0.0542,0.4857,1,0.5181,0.6,0.8013,0.68,0,0,0.74,0,0.52,0,0.6309,0.6156,0.509,0.734,0.9473,0
user_144,dest_45,view,2026-03-18 14:17:27.326000+00:00,Adventure,0.5,0.6403,8.917615556,0.7021,0.6385,0.5798,0.2779,0.4038,0.2888,0.386,0.5178,0.2941,0.3529,0.2941,0.5294,1,0.3006,0.5646,0.8638,0.4706,0.4157,0.2,0.75,1,0.25,0,0.4157,0.1905,0.4636,1,0,0.2941,0.2353,0.1765,0.2353,0.0588,0,1,0.2452,0.0779,0.0625,0.5655,0.3075,1,0.6145,0.5,0.8344,0.48,0,0,0.6,0.72,0.8,0,0,0.515,0.346,0.686,0.7799,0
user_47,dest_43,view,2026-03-11 16:24:17.577000+00:00,Culture,0.5,0.4532,15.82953395,0.6343,0.3933,0.3076,0.5568,0.317,0.5605,0.5252,0.4165,0.35,0.1,0.5,0.45,1,0.317,0.7777,0.4772,0.65,0.4157,0.4,1,0.5,1,0.6667,0.4157,0.275,0.6281,0.9378,0,0.25,0.15,0.3,0.15,0.15,0,1,0.4124,0.1776,0.1343,0.0068,0.0705,1,0.5301,0.6,0.8808,0.65,0.79,0.72,0,0,0,0,0,0.4807,0.98,0.683,0.4969,0
user_29,dest_77,trip_click,2026-03-22 23:26:36.098000+00:00,Beach,1,0.7971,4.536264028,0.7418,0.348,0.2464,0.8041,0.1119,0.566,0.1036,0.6709,0.2857,0.2857,0.2143,0.2857,1,0.2771,0.5646,1,0.5714,0.4157,0.75,0.6667,0.5,0.5,0,0.4157,0.4074,0.6281,0.4396,0,0.2857,0.2143,0.2857,0.1429,0.0714,0,1,0.2501,0.0237,0.0112,0.035,0.8197,1,0.5542,0.1,0.5166,0.38,0,0,0.48,0.74,0,0.68,0.6309,0.4257,0.83,0.728,0.6784,1
user_27,dest_13,view,2026-03-10 08:06:07.140000+00:00,Nature,0.5,0.4237,17.17548808,0.7946,0.3634,0.4515,0.748,0.1995,0.6906,0.2055,0.611,0,0.1765,0.6471,0.0588,0,0.3006,0.6573,0.7178,0,0,0,0,0,0,0,0.4157,0.3077,0.4636,0.3921,0.0588,0.2941,0.1176,0.2353,0.1176,0.1765,0,0.3926,0.1718,0.2022,0.1431,0.4239,0.1166,1,0.7349,0.5,0.4967,0.55,0,0,0.88,0,0.75,0,0,0.729,0.258,0.609,0.9172,0
user_97,dest_97,save_trip,2026-03-05 00:09:07.196000+00:00,Nature,3,0.3245,22.50673743,0.7922,0.3853,0.2833,0.8571,0.1271,0.2831,0.4145,0.7036,0.1154,0.3077,0.5,0.3462,1,0.2306,0.943,0.933,0,0,0,0,0,0,0,0.4157,0.5172,0.7925,0.5297,0.2308,0.1538,0.2308,0.2692,0.0385,0.0769,0,0.4419,0.1671,0.0659,0.009,0.7993,0.2691,1,0,0.1,0.4503,0,0,0.38,0.57,0,0,0.5,0,0.4175,0.767,0.673,0.9681,1
user_32,dest_86,view,2026-03-16 17:23:26.542000+00:00,Culture,0.5,0.5831,10.78845796,0.6797,0.4752,0.5509,0.1756,0.3131,0.0777,0.2869,0.6773,0.3333,0.2,0.3333,0.4667,1,0.4081,0.5135,0.8638,0,0,0,0,0,0,0,0.4157,0.5,0.7162,0.3921,0.0667,0.3333,0.2667,0.1333,0.1333,0.0667,0,0.5776,0.3592,0.0542,0.173,0.114,0.2272,1,0.2048,0.2,0.4967,0.58,0.64,0.42,0,0,0,0,0,0.4743,0.695,0.775,0.578,0
user_122,dest_46,view,2026-03-21 19:12:36.889000+00:00,History,0.5,0.7515,5.712643762,0.8188,0.3893,0.1553,0.7971,0.2232,0.4087,0.2693,0.7715,0.1765,0.2353,0.4118,0.3529,1,0.3006,0.6124,0.933,0,0,0,0,0,0,0,0.4157,0.5,0.7925,0.5725,0.2941,0.1176,0.1176,0.1765,0.1765,0.1176,0,0.0674,0.1948,0.197,0.4783,0.0067,0.2216,1,0.3133,0.2,0.543,0,0.62,0.68,0.45,0,0,0,0,0.3707,0.106,0.317,0.8036,0
user_74,dest_10,view,2026-02-27 20:50:05.755000+00:00,Sightseeing,0.5,0.251,27.64494855,0.7347,0.5619,0.3568,0.3926,0.4792,0.384,0.4002,0.5739,0.375,0.3125,0.25,0.5,1,0.3515,0.5646,0.8638,0.5625,0.4,0.3333,0,0.4157,1,0.6667,0.4157,0.2692,0.3963,0.3921,0.3125,0.1875,0.0625,0,0.25,0.1875,0,0.4534,0.1446,0.9619,1,0.2077,0.005,1,0.5422,0.3,0.6225,0.84,0.45,0,0.78,0,0,0.65,0,0.6702,0.066,0.883,0.7404,0
user_105,dest_74,view,2026-03-23 13:20:44.788000+00:00,Adventure,0.5,0.8205,3.956996782,0.7065,0.7,0.7545,0.4371,0.2696,0.2235,0.2072,0.4986,0.0588,0.1176,0.5882,0.1176,0,0.4607,0.6124,0.7921,0,0,0,0,0,0,0,0.4157,0.2857,0.5783,0.7679,0.0588,0.0588,0.3529,0.2941,0.1176,0.1176,0,0.9578,0.0554,0.1347,0.2755,0.3734,0.1364,1,0.2771,0.4,0.8079,0.48,0,0,0.62,0,0.69,0,0,0.399,0.735,0.309,0.8257,0
user_111,dest_22,trip_click,2026-03-02 08:14:50.054000+00:00,Beach,1,0.2841,25.16943583,0.7436,0.7101,0.5164,0.5237,0.1772,0.2572,0.1677,0.6165,0.1111,0,0.5556,0.1111,0,0.6964,0.1862,0,0.3333,0,0.5,1,0.4157,0,0,0.4157,0.4324,0.8272,0.8385,0.1111,0.4444,0.1111,0,0.1111,0.2222,0,0.356,0.2743,0.7503,1,0.8679,0.2974,1,0.5663,0.6,0.8543,0.42,0,0,0,0.86,0.58,0.82,0.6309,0.3929,0.741,0.569,0.7673,1
user_196,dest_7,view,2026-03-15 10:40:32.545000+00:00,Beach,0.5,0.5469,12.06824959,0.8238,0.498,0.5201,0.5516,0.2212,0.2549,0.2376,0.7533,0.0625,0.3125,0.5625,0.1875,0,0.519,0.5646,0.933,0,0,0,0,0,0,0.4157,0.4157,0.375,0.5238,0.2915,0.125,0.125,0.375,0.1875,0.1875,0,0,0.2414,0.1332,0.081,0.1999,0.0008,1,1,0.7108,0.3,0.4768,0.55,0,0,0,0.89,0.62,0.84,0,0.5076,0.473,0.512,0.9876,0
user_108,dest_64,trip_click,2026-03-07 02:27:19.515000+00:00,Culture,1,0.3604,20.41076152,0.7864,0.7076,0.5711,0.3632,0.104,0.1938,0.3235,0.7017,0.1034,0.3793,0.3793,0.3448,1,0.2496,1,1,0.6207,0.8333,0.5,0.2,1,0.5,1,1,0.48,0.6738,0.3428,0.2069,0.2759,0.1724,0.069,0.1379,0.1034,0.0345,0.0647,0.1331,0.0014,0.6608,0.0733,0.0848,0.299,0.3976,0.6,0.5497,0.65,0.7,0.42,0,0,0,0,0.6309,0.6019,0.343,0.548,0.925,1
user_79,dest_52,trip_click,2026-03-04 23:42:19.748000+00:00,Beach,1,0.3242,22.52534215,0.7776,0.4273,0.3744,0.5102,0.2777,0.1398,0.4946,0.7267,0.2667,0.2,0.4,0.4,1,0.4081,0.4586,0.6407,0,0,0,0,0,0,0.4157,0,0.4,0.6738,0.5725,0.1333,0.2,0.3333,0.0667,0.2,0,0.0667,0.0216,0.2559,0.0535,0.6327,0.0765,1,0.7845,0.2169,0.3,0.6623,0.45,0.6,0.52,0,0.69,0,0,0.6309,0.5013,0.156,0.33,0.9326,1
user_198,dest_61,book,2026-03-07 04:46:44.118000+00:00,Nature,4,0.3621,20.31394898,0.775,0.2854,0.1936,0.7434,0.3638,0.5087,0.2684,0.686,0.1579,0.2632,0.3684,0.2105,1,0.2135,0.7777,0.933,0.7895,1,0.5,0.5,0.8,1,1,0.4157,0.4516,0.7556,0.614,0.1053,0.2105,0.1053,0.2632,0.1053,0.2105,0,0.029,0.1731,0.4696,0.6078,0.4592,0.0083,1,0.241,0.3,0.6159,0.48,0,0,0.7,0,0.62,0,0,0.5874,0.621,0.775,0.1252,1
user_78,dest_30,view,2026-03-18 14:54:00.143000+00:00,Adventure,0.5,0.6411,8.892235729,0.8034,0.4909,0.3346,0.4424,0.4078,0.3104,0.4565,0.7049,0.1364,0.2273,0.4545,0.1364,0,0.1097,0.8483,0.5606,0,0,0,0,0,0,0,0,0.6667,0.7556,0.1245,0.2273,0.1818,0.1818,0.1364,0.1364,0.0909,0.0455,0.4013,0.4499,0.2225,0.3843,0.5199,0.3066,0.2141,0.5422,0.2,0.5166,0.48,0,0,0.7,0,0.83,0,0,0.4844,0.062,0.542,0.6421,0
user_142,dest_94,trip_click,2026-03-19 11:12:27.449000+00:00,History,1,0.6688,8.046086354,0.73,0.4456,0.4074,0.2656,0.5634,0.6336,0.5274,0.503,0,0.4545,0.2727,0.1818,0,0.489,0.3348,1,0.6364,0.4157,1,0.5,1,0.6667,0.5,0.4157,0.4615,0.6738,0.3921,0,0.0909,0.3636,0.0909,0.2727,0.1818,0,1,0.6364,0.0758,0.6013,0.0285,0.0428,1,0.0843,0.3,0.4834,0.48,0.58,0.63,0,0,0,0,0.6309,0.4459,0,0.363,0.7541,1
user_92,dest_55,save_trip,2026-02-27 23:32:42.838000+00:00,Nature,3,0.2524,27.53201935,0.8449,0.5431,0.5328,0.4529,0.1483,0.448,0.1268,0.7815,0,0.4,0.4,0.0667,0,0.2235,0.5646,1,0,0,0,0,0,0.4157,0,0.4157,0.5556,0.7925,0.4396,0.1333,0.2,0.2667,0.2,0,0.2,0,0.1163,0.206,0.439,0.0595,1,0.0093,1,0.3133,0.5,0.7219,0.65,0,0,0.72,0,0.45,0,0,0.5361,0.392,0.748,0.6008,1
user_182,dest_99,trip_click,2026-03-11 21:18:06.593000+00:00,History,1,0.4578,15.62549441,0.7476,0.4526,0.2626,0.5715,0.5232,0.3038,0.5978,0.5684,0.0909,0.3182,0.3636,0.2273,1,0.2405,0.7777,0.933,0.4545,0.5,0.5,0,0.6667,0.6667,0.6667,0,0.3077,0.4636,0.3921,0.0909,0.0909,0.2273,0.2727,0.1364,0.1364,0.0455,0.7747,0.0107,0.1779,0.2119,0.6309,0.3353,0.9022,0.3494,0.1,0.3444,0.62,0.68,0.74,0,0,0,0,0.6309,0.4898,0.421,0.339,0.711,1
user_94,dest_38,book,2026-03-27 05:41:18.455000+00:00,Relaxation,4,0.9863,0.276051563,0.846,0.3932,0.4278,0.6652,0.2796,0.6799,0.5664,0.6014,0.0833,0.3333,0.5,0.3333,1,0.4081,0.4586,1,0.5833,1,0.4157,0.5,0,1,0.6667,0,0.3846,0.5783,0.3921,0.0833,0,0.3333,0.0833,0.1667,0.25,0.0833,0.381,1,0.0304,0.3334,0.4205,0.5549,0.0095,0.3976,0.3,0.5563,0.7,0,0,0.58,0,0.35,0.75,0,0.7379,0.351,0.864,0.4969,1
user_195,dest_53,view,2026-03-26 16:59:45.606000+00:00,Nature,0.5,0.9606,0.804903981,0.5671,0.3739,0.2292,0.3804,0.5991,0.2147,0.8526,0.3582,0.2308,0.0769,0.6923,0.3077,0,0.3383,0.4586,1,0.6154,0,1,1,0.5,0.6667,0,0.4157,0.2143,0.3199,0.4854,0.0769,0.0769,0.2308,0.3077,0.2308,0.0769,0,0.8538,0.626,0.4125,0.0278,0.1802,0.2326,1,0.3614,0.4,0.5563,0,0,0.38,0.67,0,0.6,0,0,0.2462,0.563,0.562,0.4644,0
user_84,dest_23,trip_click,2026-03-23 07:16:22.758000+00:00,Nature,1,0.8102,4.210029537,0.9523,0.9913,0.8067,0.2598,0.0436,0.0879,0.1169,0.8904,0.1875,0.25,0.4375,0.375,1,0.519,0.6124,0.4772,0.5625,0.5,0.3333,1,0.5,0.4157,1,0.4157,0.3846,0.5783,0.3921,0.125,0.375,0.1875,0.25,0,0.0625,0,0.1447,0.0266,0.2478,0.1452,1,0.0192,1,0.506,0.4,0.4503,0.8,0,0,0.84,0,0.62,0,0.6309,0.5188,0.548,0.314,0.8362,1
user_149,dest_92,trip_click,2026-03-19 17:55:03.300000+00:00,Nature,1,0.6782,7.766504745,0.7905,0.0669,0.0296,0.8713,0.2935,0.767,0.213,0.7443,0.1667,0,0.6667,0.1667,0,0.1757,0.4586,0.5606,0,0,0,0.4157,0,0,0,0.4157,0.4242,0.7556,0.6932,0.1667,0.1667,0,0.25,0.25,0.1667,0,0.5869,0.0368,1,0.2678,0.0602,0.0655,1,0.5663,0.4,0.7682,0.68,0,0,0.75,0,0.58,0,0.6309,0.7363,0.831,0.459,0.7799,1
user_148,dest_11,book,2026-03-26 11:03:48.965000+00:00,History,4,0.9488,1.052087326,0.7884,0.4637,0.4996,0.6348,0.256,0.4774,0.1692,0.6443,0.25,0.25,0.375,0.375,1,0.6792,0.6573,0.3903,0.5625,0,1,0.3333,0.7143,0.5,0,0.4157,0.4839,0.7925,0.614,0.0625,0.125,0.1875,0.4375,0.125,0.0625,0,0.0911,0.0287,0.0363,0.0265,0.0653,0.5461,1,0.759,0.5,0.7483,0.78,0.82,0.9,0.4,0,0,0,0,0.7561,0.915,0.682,0.8925,1
user_130,dest_33,view,2026-03-09 10:04:02.169000+00:00,History,0.5,0.4047,18.09360117,0.7353,0.4142,0.3611,0.8999,0.177,0.5912,0.2361,0.5831,0.2353,0.2941,0.3529,0.2941,1,0.3006,0.6124,0.7921,0.3529,0.4157,0.75,0.3333,0.2,0.3333,0,0.4157,0.3333,0.4636,0.2915,0,0.2353,0.1765,0.2941,0.1765,0.1176,0,1,0.0885,0.6239,0.1908,0.6232,0.3266,1,0.3976,0.4,0.5563,0.62,0.68,0.77,0,0,0,0,0,0.5109,0.992,0.362,0,1
user_74,dest_14,save,2026-03-14 08:44:25.641000+00:00,Sightseeing,2,0.5182,13.14888506,0.7347,0.5619,0.3568,0.3926,0.4792,0.384,0.4002,0.5739,0.375,0.3125,0.25,0.5,1,0.3515,0.5646,0.8638,0.5625,0.4,0.3333,0,0.4157,1,0.6667,0.4157,0.5,0.7925,0.5725,0.3125,0.1875,0.0625,0,0.25,0.1875,0,0.4534,0.1446,0.9619,1,0.2077,0.005,1,0.5301,0.3,0.5298,0.83,0,0,0.68,0,0.45,0,0,0.525,0.066,0.883,0.7404,1
user_72,dest_26,view,2026-03-06 00:24:07.512000+00:00,Nature,0.5,0.3414,21.49631711,0.7064,0.6917,0.5762,0.4321,0.1771,0.508,0.3672,0.462,0.1111,0.3889,0.3889,0.3333,1,0.4081,0.6996,0.4772,0.3889,0.4157,0.6,0.5,0.3333,0,0,0.4157,0.4242,0.7556,0.6932,0,0.2778,0.3333,0.1667,0.0556,0.1667,0,1,0.4024,0.5145,0.2708,1,0.255,1,0.6627,0.6,0.6887,0.6,0,0,0.82,0,0.78,0.45,0,0.6361,0.108,0.322,0.8561,0
user_59,dest_13,trip_click,2026-03-14 13:12:08.771000+00:00,Nature,1,0.523,12.9629692,0.7957,0.1118,0.0888,0.8909,0.3301,0.8577,0.3885,0.6389,0.1,0.25,0.4,0.25,0,0.317,0.6996,0.7178,0.7,0.6667,1,0.5,0.5,1,1,0,0.3077,0.4636,0.3921,0.15,0.05,0.1,0.3,0.15,0.2,0.05,0.0882,0.6772,0.257,0.0783,0.3295,0.0726,0.5316,0.7349,0.5,0.4967,0.55,0,0,0.88,0,0.75,0,0.6309,0.8063,0.968,0.847,0.8925,1
user_117,dest_78,trip_click,2026-03-05 05:35:59.416000+00:00,Sightseeing,1,0.3282,22.27974414,0.663,0.3601,0.2655,0.4581,0.5407,0.2762,0.5193,0.5344,0.1538,0.1538,0.4615,0.2308,0,0.5441,0.5135,0.7178,0.2308,0.2,0,0,0,0.6667,0,0.4157,0.2903,0.5238,0.614,0.3846,0.0769,0.1538,0.0769,0.2308,0.0769,0,0.2404,0.2488,0.5088,0.601,0.0517,0.6098,1,0.1084,0.5,0.7285,0.6,0.38,0.55,0,0,0,0,0.6309,0.3583,0.886,0.505,0,1
user_1,dest_24,view,2026-03-24 19:02:24.404000+00:00,Culture,0.5,0.8729,2.719732708,0.9769,0.5542,0.4213,0.6652,0.0426,0.5105,0.2217,0.9167,0.0909,0.3636,0.3636,0.1818,1,0.489,0.3348,0.933,0,0,0,0,0,0,0,0.4157,0.3478,0.4636,0.2382,0.0909,0.3636,0.0909,0.1818,0.0909,0.1818,0,0.554,0.0135,0.4084,0.2931,1,0.3522,1,0.3976,0.4,0.5497,0.6,0.75,0.72,0,0,0,0,0,0.6236,0.426,0.716,0.1252,0
user_85,dest_79,save,2026-03-08 06:39:16.373000+00:00,History,2,0.3822,19.23579788,0.6537,0.164,0.2098,0.6422,0.392,0.4804,0.3705,0.5585,0.05,0.55,0.3,0.2,1,0.1757,0.6996,0.5606,0,0,0,0,0,0,0,0,0.4048,0.8599,1,0.25,0.1,0.1,0.25,0.15,0.1,0.05,0.1547,0.2989,0.203,0.1477,0.2708,0.4296,0.6377,0.1928,0.6,0.9868,0.55,0,0.62,0.4,0,0,0,0,0.3905,0.906,0.446,0.9748,1
user_49,dest_41,book,2026-02-26 05:23:14.185000+00:00,Nature,4,0.2312,29.28860098,0.8026,0.2712,0.187,0.6246,0.3219,0.7356,0.4098,0.6761,0.1538,0.3846,0.3846,0.4615,1,0.3383,0.4586,0.8638,0.4615,1,0.25,1,0.5,0.5,0,0.4157,0.3333,0.5783,0.5725,0.0769,0.3077,0.0769,0.1538,0.3077,0.0769,0,0.834,0.0467,0.2197,0.8436,0.3669,0.0897,1,0.3735,0.5,0.6424,0.52,0,0,0.78,0,0.7,0,0,0.6643,0.507,0.395,0.726,1
user_81,dest_100,view,2026-03-25 00:08:19.867000+00:00,History,0.5,0.8822,2.50728522,0.5675,0.3657,0.2657,0.5275,0.3914,0.3904,0.4557,0.4018,0.2273,0.1818,0.5455,0.3636,1,0.489,0.7397,1,0.6818,0.75,0.6,0.6667,0,0.875,0.4157,0.4157,0.4643,0.7162,0.4854,0.1818,0.2273,0.1364,0.0909,0.3636,0,0,0.2358,0.0095,0.0865,0.0917,0.0894,1,1,0.1205,0.3,0.5166,0.42,0,0.58,0.52,0,0,0,0,0.3513,0.606,0.578,0.4644,0
user_107,dest_83,save,2026-03-14 13:03:24.384000+00:00,Sightseeing,2,0.5229,12.9690385,0.8253,0.4421,0.3446,0.5297,0.3914,0.434,0.6009,0.6568,0.0833,0.25,0.5,0.125,0,0.1757,0.8138,0.5606,0.5,0.1667,0.6667,0.6,1,0.4,0.5,0.4157,0.3438,0.6281,0.6542,0.25,0.125,0.2083,0.125,0.2083,0.0833,0,0.2065,0.4443,0.2766,0.3613,0.2283,0.7748,1,0.3133,0.4,0.7881,0.66,0,0,0.6,0,0.42,0,0,0.523,0.718,0.501,0.3392,1
user_144,dest_25,view,2026-03-02 08:47:53.643000+00:00,Culture,0.5,0.2844,25.14647763,0.7021,0.6385,0.5798,0.2779,0.4038,0.2888,0.386,0.5178,0.2941,0.3529,0.2941,0.5294,1,0.3006,0.5646,0.8638,0.4706,0.4157,0.2,0.75,1,0.25,0,0.4157,0.3103,0.5238,0.5297,0,0.2941,0.2353,0.1765,0.2353,0.0588,0,1,0.2452,0.0779,0.0625,0.5655,0.3075,1,0.506,0.3,0.6026,0.72,0.78,0.55,0,0,0,0,0,0.6299,0.346,0.686,0.7799,0
user_99,dest_46,save_trip,2026-03-20 12:34:38.620000+00:00,History,3,0.7051,6.989012616,0.6987,0.4196,0.3098,0.588,0.1789,0.2978,0.415,0.6181,0.2353,0.2353,0.4118,0.3529,1,0.3006,0.6573,0.7921,0.9412,1,0.5,1,1,1,1,1,0.5,0.7925,0.5725,0.1765,0.1176,0.2941,0.2353,0.0588,0.0588,0.0588,0.3722,0.5612,0.0992,0.3329,0.2095,0.6215,0.2123,0.3133,0.2,0.543,0,0.62,0.68,0.45,0,0,0,0,0.3852,0.978,0.694,0.8656,1
user_119,dest_79,save,2026-03-01 08:25:51.959000+00:00,History,2,0.2703,26.1617749,0.6165,0.0883,0.2888,0.9736,0.4224,0.6154,0.4132,0.7475,0.3333,0.1667,0.3333,0.3333,1,0.4081,0.3993,0.7178,0.6667,1,1,0.5,1,0.6667,0,0.4157,0.4048,0.8599,1,0.1667,0.0833,0.3333,0.0833,0.25,0.0833,0,0.4853,0.1035,0.3552,0.9938,0.2092,0.5016,1,0.1928,0.6,0.9868,0.55,0,0.62,0.4,0,0,0,0,0.4646,0.237,0.503,0.6008,1
user_128,dest_97,book,2026-03-03 18:31:57.088000+00:00,Nature,4,0.3051,23.7408822,0.524,0.5208,0.503,0.205,0.5035,0.2637,0.5186,0.3082,0.1765,0.3529,0.4118,0.3529,1,0.4607,0.5646,0.933,0,0.4157,0,0,0,0,0,0.4157,0.5172,0.7925,0.5297,0,0.1176,0.3529,0.1765,0.2353,0.1176,0,1,0.2565,0.2409,0.6616,0.0365,0.8872,1,0,0.1,0.4503,0,0,0.38,0.57,0,0,0.5,0,0.2996,0.166,0.735,0.2829,1
user_21,dest_8,book,2026-03-24 14:04:06.898000+00:00,History,4,0.8639,2.926879769,0.794,0.5605,0.4851,0.6547,0.3047,0.24,0.2278,0.6629,0.1538,0.3077,0.3077,0.2308,1,0.5441,0.4586,0.933,0.6154,0.5,0.5,0.8,0,1,0.4157,0.4157,0.5,0.8272,0.6542,0.1538,0.1538,0.3846,0.1538,0.1538,0,0,0.0163,0.0104,0.1009,0.0125,0.3614,1,1,0.8916,0.4,0.7219,0.75,0.86,0.91,0.38,0,0,0,0.6309,0.7773,0.069,0.406,0.7799,1
user_83,dest_83,book,2026-03-21 07:14:14.869000+00:00,Sightseeing,4,0.733,6.211509734,0.7517,0.3498,0.31,0.6691,0.1732,0.7871,0.1802,0.6078,0.1667,0.4167,0.25,0.3333,1,0.4081,0.4586,0.4772,0.5833,1,0,0.4157,0.75,0.5,0,0.4157,0.3438,0.6281,0.6542,0.25,0.0833,0,0.3333,0.1667,0.1667,0,0.2142,0.932,1,0.1562,0.1858,0.5709,1,0.3133,0.4,0.7881,0.66,0,0,0.6,0,0.42,0,0,0.5951,0.249,0.704,0.5532,1
user_40,dest_68,view,2026-03-01 17:48:29.823000+00:00,History,0.5,0.2757,25.77105888,0.634,0.5714,0.4304,0.4875,0.3995,0.5271,0.209,0.4092,0.2143,0.5,0.2857,0.2857,1,0.2771,0.4586,0.8638,0,0,0,0,0,0,0,0.4157,0.5312,0.8599,0.6542,0.0714,0.0714,0.2857,0.0714,0.2143,0.2857,0,0.2232,0.4856,0.0494,0.5553,0.0096,0.4021,1,0.3373,0.5,0.7881,0.52,0.55,0.69,0,0,0,0,0,0.4792,0.839,0.688,0.7404,0
